INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
ZZ_coded,554,Cancer productus,true crab,4,1880,Littorina subrotundata,limpet,1,1,2,6,1,Light & Smith,California,low,NA,y,y,NA,20635,3 Jun 2024
ZZ_coded,347,Doto amyra,nudibranch,1,91,Aglaophenia struthionides,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20636,3 Jun 2024
ZZ_coded,633,Doto columbiana,nudibranch,1,91,Aglaophenia struthionides,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20637,3 Jun 2024
ZZ_coded,634,Doto kya,nudibranch,1,91,Aglaophenia struthionides,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20638,3 Jun 2024
ZZ_coded,1925,Doto lancei,nudibranch,1,91,Aglaophenia struthionides,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20639,3 Jun 2024
ZZ_coded,347,Doto amyra,nudibranch,1,85,Obelia dichotoma,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,low,NA,y,y,NA,20640,3 Jun 2024
ZZ_coded,633,Doto columbiana,nudibranch,1,85,Obelia dichotoma,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,low,NA,y,y,NA,20641,3 Jun 2024
ZZ_coded,634,Doto kya,nudibranch,1,85,Obelia dichotoma,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,low,NA,y,y,NA,20642,3 Jun 2024
ZZ_coded,1925,Doto lancei,nudibranch,1,85,Obelia dichotoma,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,all,NA,y,y,NA,20643,3 Jun 2024
ZZ_coded,347,Doto amyra,nudibranch,1,86,Obelia bidentata,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,low,NA,y,y,NA,20644,3 Jun 2024
ZZ_coded,633,Doto columbiana,nudibranch,1,86,Obelia bidentata,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,low,NA,y,y,NA,20645,3 Jun 2024
ZZ_coded,634,Doto kya,nudibranch,1,86,Obelia bidentata,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,low,NA,y,y,NA,20646,3 Jun 2024
ZZ_coded,1925,Doto lancei,nudibranch,1,86,Obelia bidentata,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,all,NA,y,y,NA,20647,3 Jun 2024
ZZ_coded,347,Doto amyra,nudibranch,1,87,Obelia geniculata,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,low,NA,y,y,NA,20648,3 Jun 2024
ZZ_coded,633,Doto columbiana,nudibranch,1,87,Obelia geniculata,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,low,NA,y,y,NA,20649,3 Jun 2024
ZZ_coded,634,Doto kya,nudibranch,1,87,Obelia geniculata,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,low,NA,y,y,NA,20650,3 Jun 2024
ZZ_coded,1925,Doto lancei,nudibranch,1,87,Obelia geniculata,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie; L&S",California,all,NA,y,y,NA,20651,3 Jun 2024
ZZ_coded,347,Doto amyra,nudibranch,1,89,Xingyurella turgida,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20652,3 Jun 2024
ZZ_coded,633,Doto columbiana,nudibranch,1,89,Xingyurella turgida,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20653,3 Jun 2024
ZZ_coded,634,Doto kya,nudibranch,1,89,Xingyurella turgida,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20654,3 Jun 2024
ZZ_coded,1925,Doto lancei,nudibranch,1,89,Xingyurella turgida,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie",California,all,NA,y,y,NA,20655,3 Jun 2024
ZZ_coded,347,Doto amyra,nudibranch,1,90,Abietinaria sp.,hydroid,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20656,3 Jun 2024
ZZ_coded,633,Doto columbiana,nudibranch,1,90,Abietinaria sp.,hydroid,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20657,3 Jun 2024
ZZ_coded,634,Doto kya,nudibranch,1,90,Abietinaria sp.,hydroid,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20658,3 Jun 2024
ZZ_coded,1925,Doto lancei,nudibranch,1,90,Abietinaria sp.,hydroid,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20659,3 Jun 2024
ZZ_coded,347,Doto amyra,nudibranch,1,93,Kirchenpaueria plumularioides,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20660,3 Jun 2024
ZZ_coded,633,Doto columbiana,nudibranch,1,93,Kirchenpaueria plumularioides,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20661,3 Jun 2024
ZZ_coded,634,Doto kya,nudibranch,1,93,Kirchenpaueria plumularioides,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20662,3 Jun 2024
ZZ_coded,1925,Doto lancei,nudibranch,1,93,Kirchenpaueria plumularioides,hydroid,5,1,2,6,1,"Morris, Abbott, & Haderlie",California,all,NA,y,y,NA,20663,3 Jun 2024
ZZ_coded,347,Doto amyra,nudibranch,1,767,Sarsia sp.,hydroid,5,1,2,6,1,Light & Smith,California,low,NA,y,y,NA,20664,3 Jun 2024
ZZ_coded,633,Doto columbiana,nudibranch,1,767,Sarsia sp.,hydroid,5,1,2,6,1,Light & Smith,California,low,NA,y,y,NA,20665,3 Jun 2024
ZZ_coded,634,Doto kya,nudibranch,1,767,Sarsia sp.,hydroid,5,1,2,6,1,Light & Smith,California,low,NA,y,y,NA,20666,3 Jun 2024
ZZ_coded,1925,Doto lancei,nudibranch,1,767,Sarsia sp.,hydroid,5,1,2,6,1,Light & Smith,California,all,NA,y,y,NA,20667,3 Jun 2024
ZZ_coded,347,Doto amyra,nudibranch,1,946,Halecium sp.,hydroid,5,1,2,6,1,Light & Smith,California,low,NA,y,y,NA,20668,3 Jun 2024
ZZ_coded,633,Doto columbiana,nudibranch,1,946,Halecium sp.,hydroid,5,1,2,6,1,Light & Smith,California,low,NA,y,y,NA,20669,3 Jun 2024
ZZ_coded,634,Doto kya,nudibranch,1,946,Halecium sp.,hydroid,5,1,2,6,1,Light & Smith,California,low,NA,y,y,NA,20670,3 Jun 2024
ZZ_coded,1925,Doto lancei,nudibranch,1,946,Halecium sp.,hydroid,5,1,2,6,1,Light & Smith,California,all,NA,y,y,NA,20671,3 Jun 2024
ZZ_coded,148,Leptasterias pusilla,asteroid,1,246,Lacuna marmorata,littorine,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,pools,NA,y,y,NA,20672,3 Jun 2024
ZZ_coded,149,Leptasterias hexactis,asteroid,1,246,Lacuna marmorata,littorine,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,middle,NA,y,y,NA,20673,3 Jun 2024
ZZ_coded,672,Leptasterias aequalis,asteroid,1,246,Lacuna marmorata,littorine,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,middle,NA,y,y,NA,20674,3 Jun 2024
ZZ_coded,525,Pagurus hirsutiusculus,hermit crab,1,650,Pelvetiopsis limitata,brown algae,1,1,2,6,1,Abbott & Hollenberg,California,middle to low,NA,y,y,NA,20675,3 Jun 2024
ZZ_coded,526,Pagurus hemphilli,hermit crab,1,650,Pelvetiopsis limitata,brown algae,1,1,2,6,1,Abbott & Hollenberg,California,middle to low,NA,y,y,NA,20676,3 Jun 2024
ZZ_coded,527,Pagurus granosimanus,hermit crab,1,650,Pelvetiopsis limitata,brown algae,1,1,2,6,1,Abbott & Hollenberg,California,low,NA,y,y,NA,20677,3 Jun 2024
ZZ_coded,1011,Pagurus armatus,hermit crab,1,650,Pelvetiopsis limitata,brown algae,1,1,2,6,1,Abbott & Hollenberg,California,low,NA,y,y,NA,20678,3 Jun 2024
ZZ_coded,1012,Pagurus beringanus,hermit crab,1,650,Pelvetiopsis limitata,brown algae,1,1,2,6,1,Abbott & Hollenberg,California,low,NA,y,y,NA,20679,3 Jun 2024
ZZ_coded,1013,Pagurus caurinus,hermit crab,1,650,Pelvetiopsis limitata,brown algae,1,1,2,6,1,Abbott & Hollenberg,California,low,NA,y,y,NA,20680,3 Jun 2024
ZZ_coded,524,Pagurus samuelis,hermit crab,1,650,Pelvetiopsis limitata,brown algae,1,1,2,6,1,Abbott & Hollenberg,California,high to middle,NA,y,y,NA,20681,3 Jun 2024
ZZ_coded,707,Hexagrammos decagrammus,fish,1,488,Idotea stenops,isopod,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20682,3 Jun 2024
ZZ_coded,2090,Hexagrammos lagocephalus,fish,1,488,Idotea stenops,isopod,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20683,3 Jun 2024
ZZ_coded,418,Octopus bimaculoides,octopus,1,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,middle to low,NA,y,y,NA,20684,3 Jun 2024
ZZ_coded,421,Octopus micropyrsus,octopus,1,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20685,3 Jun 2024
ZZ_coded,1747,Octopus rubescens,octopus,NA,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20686,3 Jun 2024
ZZ_coded,1748,Octopus bimaculoides,octopus,NA,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20687,3 Jun 2024
ZZ_coded,1749,Octopus bimaculoides,octopus,NA,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20688,3 Jun 2024
ZZ_coded,1750,Octopus bimaculatus,octopus,1,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20689,3 Jun 2024
ZZ_coded,1751,Octopus bimaculatus,octopus,NA,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20690,3 Jun 2024
ZZ_coded,1752,Octopus micropyrsus,octopus,NA,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20691,3 Jun 2024
ZZ_coded,1753,Octopus micropyrsus,octopus,NA,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20692,3 Jun 2024
ZZ_coded,419,Octopus rubescens,octopus,1,229,Haliotis cracherodii,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20693,3 Jun 2024
ZZ_coded,418,Octopus bimaculoides,octopus,1,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,middle to low,NA,y,y,NA,20694,3 Jun 2024
ZZ_coded,421,Octopus micropyrsus,octopus,1,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20695,3 Jun 2024
ZZ_coded,1747,Octopus rubescens,octopus,NA,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20696,3 Jun 2024
ZZ_coded,1748,Octopus bimaculoides,octopus,NA,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20697,3 Jun 2024
ZZ_coded,1749,Octopus bimaculoides,octopus,NA,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20698,3 Jun 2024
ZZ_coded,1750,Octopus bimaculatus,octopus,1,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20699,3 Jun 2024
ZZ_coded,1751,Octopus bimaculatus,octopus,NA,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20700,3 Jun 2024
ZZ_coded,1752,Octopus micropyrsus,octopus,NA,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20701,3 Jun 2024
ZZ_coded,1753,Octopus micropyrsus,octopus,NA,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20702,3 Jun 2024
ZZ_coded,419,Octopus rubescens,octopus,1,227,Haliotis corrugata,abalone,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20703,3 Jun 2024
ZZ_coded,203,Lottia limatula,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,middle to low,NA,y,y,NA,20704,3 Jun 2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,all,NA,y,y,NA,20705,3 Jun 2024
ZZ_coded,197,Lottia asmi,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,middle,NA,y,y,NA,20706,3 Jun 2024
ZZ_coded,198,Lottia austrodigitalis,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,high,NA,y,y,NA,20707,3 Jun 2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,middle to low,NA,y,y,NA,20708,3 Jun 2024
ZZ_coded,202,Lottia instabilis,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20709,3 Jun 2024
ZZ_coded,204,Lottia ochracea,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,very low,NA,y,y,NA,20710,3 Jun 2024
ZZ_coded,205,Lottia strigatella,true limpet,NA,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,middle to low,NA,y,y,NA,20711,3 Jun 2024
ZZ_coded,206,Lottia strigatella,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,middle to low,NA,y,y,NA,20712,3 Jun 2024
ZZ_coded,207,Lottia paradigitalis,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,high to middle,NA,y,y,NA,20713,3 Jun 2024
ZZ_coded,209,Lottia persona,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,high to middle,NA,y,y,NA,20714,3 Jun 2024
ZZ_coded,211,Lottia sp.,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20715,3 Jun 2024
ZZ_coded,212,Lottia triangularis,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20716,3 Jun 2024
ZZ_coded,736,Lottia conus,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,high,NA,y,y,NA,20717,3 Jun 2024
ZZ_coded,215,Lottia scutum,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,middle,NA,y,y,NA,20718,3 Jun 2024
ZZ_coded,210,Lottia scabra,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,high,NA,y,y,NA,20719,3 Jun 2024
ZZ_coded,208,Lottia pelta,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,middle to low,NA,y,y,NA,20720,3 Jun 2024
ZZ_coded,201,Lottia gigantea,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,high to middle,NA,y,y,NA,20721,3 Jun 2024
ZZ_coded,199,Lottia digitalis,true limpet,1,464,Balanus glandula,barnacle,4,1,2,6,1,"Morris, Abbott, & Haderlie",California,high,NA,y,y,NA,20722,3 Jun 2024
ZZ_coded,3004,Porichthys notatus,fish,NA,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20723,3 Jun 2024
ZZ_coded,3006,Porichthys notatus,fish,NA,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20724,3 Jun 2024
ZZ_coded,1,Gibbonsia metzi,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20725,3 Jun 2024
ZZ_coded,2,Gibbonsia elegans,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20726,3 Jun 2024
ZZ_coded,3,Hypsoblennius gilberti,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20727,3 Jun 2024
ZZ_coded,4,Amphistichus koelzi,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20728,3 Jun 2024
ZZ_coded,5,Amphistichus argenteus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20729,3 Jun 2024
ZZ_coded,6,Micrometrus minimus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20730,3 Jun 2024
ZZ_coded,7,Syngnathus californiensis,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20731,3 Jun 2024
ZZ_coded,8,Atherinops affinis,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,middle to low,NA,y,y,NA,20732,3 Jun 2024
ZZ_coded,10,Hypsoblennius jenkinsi,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20733,3 Jun 2024
ZZ_coded,11,Artedius fenestralis,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20734,3 Jun 2024
ZZ_coded,12,Girella nigricans,fish,4,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20735,3 Jun 2024
ZZ_coded,13,Hypomesus transpacificus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20736,3 Jun 2024
ZZ_coded,14,Leptocottus armatus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20737,3 Jun 2024
ZZ_coded,15,Clinocottus analis,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20738,3 Jun 2024
ZZ_coded,16,Oligocottus maculosus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20739,3 Jun 2024
ZZ_coded,17,Syngnathus sp.,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20740,3 Jun 2024
ZZ_coded,18,Heterostichus rostratus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20741,3 Jun 2024
ZZ_coded,19,Gobiesox maeandricus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20742,3 Jun 2024
ZZ_coded,604,Heterostichus rostratus,fish,4,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20743,3 Jun 2024
ZZ_coded,706,Apodichthys fucorum,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20744,3 Jun 2024
ZZ_coded,707,Hexagrammos decagrammus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20745,3 Jun 2024
ZZ_coded,710,Phanerodon vacca,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20746,3 Jun 2024
ZZ_coded,731,Kyphosus azureus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,very low,NA,y,y,NA,20747,3 Jun 2024
ZZ_coded,732,Kyphosus azureus,fish,4,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20748,3 Jun 2024
ZZ_coded,747,Hypsoblennius gentilis,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20749,3 Jun 2024
ZZ_coded,2072,Paralabrax nebulifer,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20750,3 Jun 2024
ZZ_coded,2073,Paralabrax nebulifer,fish,4,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20751,3 Jun 2024
ZZ_coded,2074,Anoplarchus purpurescens,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20752,3 Jun 2024
ZZ_coded,2075,Apodichthys flavidus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20753,3 Jun 2024
ZZ_coded,2076,Artedius corallinus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20754,3 Jun 2024
ZZ_coded,2077,Artedius harringtoni,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20755,3 Jun 2024
ZZ_coded,2078,Artedius lateralis,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20756,3 Jun 2024
ZZ_coded,2079,Ascelichthys rhodorus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20757,3 Jun 2024
ZZ_coded,2080,Cebidichthys violaceus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20758,3 Jun 2024
ZZ_coded,2081,Clinocottus acuticeps,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20759,3 Jun 2024
ZZ_coded,2082,Clinocottus embryum,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20760,3 Jun 2024
ZZ_coded,2083,Clinocottus globiceps,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20761,3 Jun 2024
ZZ_coded,2084,Clinocottus recalvus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20762,3 Jun 2024
ZZ_coded,2085,Clinocottus spp.,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20763,3 Jun 2024
ZZ_coded,2086,Enophrys bison,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20764,3 Jun 2024
ZZ_coded,2087,Gibbonsia montereyensis,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20765,3 Jun 2024
ZZ_coded,2088,Hemilepidotus hemilepidotus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20766,3 Jun 2024
ZZ_coded,2089,Hemilepidotus spinosus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20767,3 Jun 2024
ZZ_coded,2090,Hexagrammos lagocephalus,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20768,3 Jun 2024
ZZ_coded,2091,Liparis florae,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20769,3 Jun 2024
ZZ_coded,2092,Oligocottus rimensis,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20770,3 Jun 2024
ZZ_coded,2093,Oligocottus rubellio,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20771,3 Jun 2024
ZZ_coded,2094,Oligocottus snyderi,fish,1,442,Bispira sp.,polychaete,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,NA,NA,y,y,NA,20772,3 Jun 2024
