resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,habitat,MorrisHaderlie,epibiota_consumed,notes,link.ID
756,Bacteria,microorganism,1,1682,Hydroides gracilis,spirorbid polychaete,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7310
756,Bacteria,microorganism,1,1687,Neodexiospira pseudocorrugata,spirorbid polychaete,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7317
756,Bacteria,microorganism,1,1688,Paradexiospira vitrea,spirorbid polychaete,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7324
756,Bacteria,microorganism,1,1689,Pileolaria lateralis,spirorbid polychaete,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7331
756,Bacteria,microorganism,1,1690,Pileolaria marginata,spirorbid polychaete,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7338
756,Bacteria,microorganism,1,1692,Simplaria potswaldi,spirorbid polychaete,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7359
756,Bacteria,microorganism,1,1693,Simplaria pseudomilitaris,spirorbid polychaete,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7366
756,Bacteria,microorganism,1,1684,Vermiliopsis multiannulata,spirorbid polychaete,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7387
756,Bacteria,microorganism,1,73,Iophon rayae,sponge,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7394
756,Bacteria,microorganism,1,80,Stelletta clarella,sponge,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7401
756,Bacteria,microorganism,1,59,Clathrina sp.,sponge,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7422
756,Bacteria,microorganism,1,32,Forcepia hartmani,sponge,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7436
756,Bacteria,microorganism,1,68,Geodia hentscheli,sponge,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7464
756,Bacteria,microorganism,1,49,Hymeniacidon actites,sponge,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7485
756,Bacteria,microorganism,1,50,Hymeniacidon ungodon,sponge,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7492
756,Bacteria,microorganism,1,36,Plocamionida lyoni,sponge,1,1,4,4,1,436; 435,,middle,pools,NA,yes,NA,7520
756,Bacteria,microorganism,1,75,Leucosolenia eleanor,sponge,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7527
756,Bacteria,microorganism,1,20,Antho illgi,sponge,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7541
756,Bacteria,microorganism,1,26,Clathria microjoanna,sponge,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7590
756,Bacteria,microorganism,1,29,Clathria spongigartina,sponge,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7618
756,Bacteria,microorganism,1,39,Plocamiancora igzo,sponge,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7625
756,Bacteria,microorganism,1,53,Neopetrosia vanilla,sponge,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7646
756,Bacteria,microorganism,1,54,Xestospongia dubia,sponge,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7653
756,Bacteria,microorganism,1,901,Distaplia smithi,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7716
756,Bacteria,microorganism,1,224,Molgula verrucifera,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7723
756,Bacteria,microorganism,1,188,Perophora annectens,tunicate,1,1,4,4,1,436; 435,,middle,pools,NA,yes,NA,7730
756,Bacteria,microorganism,1,903,Synoicum pellucidum,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7779
756,Bacteria,microorganism,1,906,Botryllus tuberatus,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7807
756,Bacteria,microorganism,1,907,Dendrodoa abbotti,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7814
756,Bacteria,microorganism,1,1016,Evadne nordmanni,water flea,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7849
756,Bacteria,microorganism,1,1015,Evadne spinifera,water flea,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7856
756,Bacteria,microorganism,1,1018,Pleopis polyphemoides,water flea,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7863
756,Bacteria,microorganism,1,1019,Pseudevadne tergestina,water flea,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7870
756,Bacteria,microorganism,1,1017,Penilia avirostris,water flea,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7877
754,Zooplankton,zooplankton,6,66,Cliona celata,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1087
754,Zooplankton,zooplankton,6,64,Aplysina fistularis,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1086
754,Zooplankton,zooplankton,6,70,Haliclona sp.,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1089
754,Zooplankton,zooplankton,6,71,Higginsia sp.,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1090
754,Zooplankton,zooplankton,6,91,Aglaophenia struthionides,hydroid,5,1,3,13,1,436,,all,pools,NA,NA,NA,1097
754,Zooplankton,zooplankton,6,102,Epiactis prolifera,anemone,1,1,4,13,1,436,,all,pools,NA,NA,NA,1692
754,Zooplankton,zooplankton,6,467,Paraconcavus pacificus,barnacle,1,1,3,13,1,436,,all,pools,NA,NA,NA,1126
754,Zooplankton,zooplankton,6,2339,Balanus sp.,barnacle,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,4627
754,Zooplankton,zooplankton,6,490,Pentidotea wosnesenskii,isopod,1,1,3,13,1,436,,all,both,NA,NA,NA,1569
754,Zooplankton,zooplankton,6,1286,Gammaropsis thompsoni,gammarid,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6454
754,Zooplankton,zooplankton,6,489,Pentidotea aculeata,isopod,1,1,3,13,1,436,,all,both,NA,NA,NA,1568
754,Zooplankton,zooplankton,6,515,Heptacarpus paludicola,shrimp,1,1,3,13,1,436,,all,pools,NA,NA,NA,1574
754,Zooplankton,zooplankton,6,101,Anthopleura elegantissima,anemone,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,4522
754,Zooplankton,zooplankton,6,109,Corynactis californica,anemone,1,1,4,13,1,436,,all,pools,NA,NA,NA,1710
754,Zooplankton,zooplankton,6,795,Tubulipora aliciae,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5628
754,Zooplankton,zooplankton,6,367,Mytilus edulis,mussel,1,1,3,13,1,436,,all,pools,NA,NA,NA,1120
754,Zooplankton,zooplankton,6,464,Balanus glandula,barnacle,5,1,3,13,1,436,,all,pools,NA,NA,NA,1285
754,Zooplankton,zooplankton,6,458,Tetraclita rubescens,barnacle,1,1,3,13,1,436,,all,pools,NA,NA,NA,1124
754,Zooplankton,zooplankton,6,455,Pollicipes polymerus,barnacle,1,1,4,4,1,436; 435,,middle,pools,NA,yes,NA,4683
754,Zooplankton,zooplankton,6,471,Megabalanus californicus,barnacle,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4655
754,Zooplankton,zooplankton,6,104,Urticina crassicornis,anemone,1,1,4,13,1,436,,all,pools,NA,NA,NA,1698
754,Zooplankton,zooplankton,6,134,Integripelta bilabiata,bryozoan,1,1,4,13,1,436,,all,pools,NA,NA,NA,1716
754,Zooplankton,zooplankton,6,136,Celleporaria brunnea,bryozoan,1,1,4,13,1,436,,all,pools,NA,NA,NA,1722
754,Zooplankton,zooplankton,6,366,Mytilus californianus,mussel,1,1,3,13,1,436,,all,pools,NA,NA,NA,1280
754,Zooplankton,zooplankton,6,99,Anthopleura xanthogrammica,anemone,1,1,4,4,1,436; 435,,all,pools,y,y,NA,10262
754,Zooplankton,zooplankton,6,368,Mytilisepta bifurcata,mussel,1,1,3,13,1,436,,all,pools,NA,NA,NA,1121
754,Zooplankton,zooplankton,6,436,Phragmatopoma californica,polychaete,1,1,4,4,1,436; 435,,middle,pools,NA,yes,NA,7147
754,Zooplankton,zooplankton,6,85,Obelia dichotoma,hydroid,5,1,3,13,1,436,,all,pools,NA,NA,NA,1093
754,Zooplankton,zooplankton,6,170,Aplidium californicum,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1098
754,Zooplankton,zooplankton,6,171,Aplidium solidum,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1099
754,Zooplankton,zooplankton,6,178,Euherdmania claviformis,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1102
754,Zooplankton,zooplankton,6,179,Didemnum carnulentum,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1103
754,Zooplankton,zooplankton,6,180,Trididemnum opacum,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1104
754,Zooplankton,zooplankton,6,183,Eudistoma psammion,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1106
754,Zooplankton,zooplankton,6,173,Aplidium arenatum,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7756
754,Zooplankton,zooplankton,6,174,Polyclinum planum,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1100
754,Zooplankton,zooplankton,6,176,Ritterella pulchra,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1101
754,Zooplankton,zooplankton,6,185,Cystodytes lobatus,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1107
754,Zooplankton,zooplankton,6,186,Clavelina huntsmani,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1108
754,Zooplankton,zooplankton,6,187,Distaplia occidentalis,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1109
754,Zooplankton,zooplankton,6,182,Eudistoma ritteri,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7749
754,Zooplankton,zooplankton,6,177,Ritterella aequalisiphonis,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7791
754,Zooplankton,zooplankton,6,8,Atherinops affinis,fish,1,1,2,3,2,356,"San Francisco Estuary;San Francisco Estuary, CA",middle,pools,NA,yes,reported from an estuary,11016
754,Zooplankton,zooplankton,6,220,Pyura haustor,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1112
754,Zooplankton,zooplankton,6,222,Boltenia villosa,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1113
754,Zooplankton,zooplankton,6,217,Styela montereyensis,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1111
754,Zooplankton,zooplankton,6,223,Halocynthia hilgendorfi,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1114
754,Zooplankton,zooplankton,6,658,Membranipora sp.,bryozoan,1,1,3,13,1,436,,all,pools,NA,NA,NA,1675
754,Zooplankton,zooplankton,6,623,Celleporella sp.,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5320
754,Zooplankton,zooplankton,6,86,Obelia bidentata,hydroid,5,1,3,13,1,436,,all,pools,NA,NA,NA,1094
754,Zooplankton,zooplankton,6,87,Obelia geniculata,hydroid,5,1,3,13,1,436,,all,pools,NA,NA,NA,1095
754,Zooplankton,zooplankton,6,250,Thylacodes squamigerus,vermetid,1,1,3,13,1,436,,all,pools,NA,NA,NA,1115
754,Zooplankton,zooplankton,6,462,Semibalanus cariosus,barnacle,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4669
754,Zooplankton,zooplankton,6,371,Pododesmus cepio,clam,1,1,3,13,1,436,,all,pools,NA,NA,NA,1281
754,Zooplankton,zooplankton,6,390,Penitella penita,boring clam,1,1,4,4,1,436; 435,,middle,pools,NA,yes,NA,4844
754,Zooplankton,zooplankton,6,363,Adula californiensis,boring clam,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4802
754,Zooplankton,zooplankton,6,384,Hiatella arctica,boring clam,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4788
754,Zooplankton,zooplankton,6,251,Petaloconchus montereyensis,vermetid,1,1,3,13,1,436,,all,pools,NA,NA,NA,1116
754,Zooplankton,zooplankton,6,261,Crepidula perforans,slipper snail,1,1,4,3,1,436; 435,,low,pools,NA,yes,NA,11336
754,Zooplankton,zooplankton,6,260,Bostrycapulus aculeatus,slipper snail,1,1,3,13,1,436,,all,pools,NA,NA,NA,1117
754,Zooplankton,zooplankton,6,262,Crepidula nummaria,slipper snail,1,1,3,13,1,436,,all,pools,NA,NA,NA,1118
754,Zooplankton,zooplankton,6,263,Crepidula onyx,slipper snail,1,1,3,13,1,436,,all,pools,NA,NA,NA,1119
754,Zooplankton,zooplankton,6,456,Chthamalus dalli,barnacle,1,1,3,13,1,436,,all,pools,NA,NA,NA,1122
754,Zooplankton,zooplankton,6,374,Lasaea adansoni,clam,1,1,3,13,1,436,,all,pools,NA,NA,NA,1284
754,Zooplankton,zooplankton,6,2354,Oscarella carmela,sponge,1,1,4,4,1,436; 435,,high,pools,NA,yes,NA,7637
754,Zooplankton,zooplankton,6,568,Tigriopus californicus,copepod,1,1,3,13,1,436,,all,pools,NA,NA,NA,1466
754,Zooplankton,zooplankton,6,1064,Harpacticus compressus,copepod,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,5957
754,Zooplankton,zooplankton,6,1111,Parathalestris californica,copepod,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6300
754,Zooplankton,zooplankton,6,1110,Parathalestris bulbiseta,copepod,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6293
754,Zooplankton,zooplankton,6,1056,Ectinosoma melaniceps,copepod,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,5915
754,Zooplankton,zooplankton,6,63,Aplysilla glacialis,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1085
754,Zooplankton,zooplankton,6,38,Myxilla incrustans,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1077
754,Zooplankton,zooplankton,6,370,Limaria hemphilli,clam,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,5677
754,Zooplankton,zooplankton,6,369,Crassadoma gigantea,bivalve,1,1,3,13,1,436,,all,pools,NA,NA,NA,573
754,Zooplankton,zooplankton,6,754,Zooplankton,zooplankton,6,1,4,4,1,none,,all,pools,no,yes,pure inference,10372
754,Zooplankton,zooplankton,6,58,Halisarca sp.,sponge,1,1,4,4,1,436; 435,,middle,pools,NA,yes,NA,7497
754,Zooplankton,zooplankton,6,62,Acarnus erithacus,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1084
754,Zooplankton,zooplankton,6,69,Halichondria panicea,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1088
754,Zooplankton,zooplankton,6,46,Mycale macginitiei,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1080
754,Zooplankton,zooplankton,6,65,Axocielita originalis,sponge,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7560
754,Zooplankton,zooplankton,6,72,Acanthancora cyanocrypta,sponge,1,1,3,13,1,436,,all,pools,NA,yes,NA,1091
754,Zooplankton,zooplankton,6,33,Lissodendoryx firma,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1075
754,Zooplankton,zooplankton,6,629,Haliclona cinerea,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1128
754,Zooplankton,zooplankton,6,51,Haliclona gellindra,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1083
754,Zooplankton,zooplankton,6,630,Barentsia ramosa,entoproct,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,6363
754,Zooplankton,zooplankton,6,228,Hydractinia milleri,hydroid,5,1,1,3,1,"435, 436",California,all,pools,y,y,in hermit crab host feeding currents,21238
754,Zooplankton,zooplankton,6,821,Membranipora serrilamella,bryozoan,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,5362
754,Zooplankton,zooplankton,6,820,Membranipora membranacea,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5348
754,Zooplankton,zooplankton,6,768,Scrupocellaria californica,bryozoan,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,5096
754,Zooplankton,zooplankton,6,131,Dendrobeania laxa,bryozoan,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4991
754,Zooplankton,zooplankton,6,806,Caulibugula ciliata,bryozoan,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4977
754,Zooplankton,zooplankton,6,128,Tricellaria occidentalis,bryozoan,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,5110
754,Zooplankton,zooplankton,6,787,Crisia occidentalis,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5208
754,Zooplankton,zooplankton,6,632,Hincksina velata,bryozoan,1,1,3,13,1,436,,all,pools,NA,NA,NA,1130
754,Zooplankton,zooplankton,6,81,Bythotiara huntsmani,hydroid,5,1,3,13,1,436,,all,pools,NA,NA,NA,1278
754,Zooplankton,zooplankton,6,30,Clathria originalis,sponge,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7595
754,Zooplankton,zooplankton,6,23,Antho lithophoenix,sponge,1,1,4,4,1,436; 435,,middle,pools,NA,yes,NA,7553
754,Zooplankton,zooplankton,6,21,Antho karykina,sponge,1,1,4,4,1,436; 435,,middle,pools,NA,yes,NA,7546
754,Zooplankton,zooplankton,6,28,Clathria pennata,sponge,1,1,4,4,1,436; 435,,middle,pools,NA,yes,NA,7609
754,Zooplankton,zooplankton,6,42,Tedania toxicalis,sponge,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7693
754,Zooplankton,zooplankton,6,746,Haliclona permollis,sponge,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7413
754,Zooplankton,zooplankton,6,741,Suberites suberea,sponge,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7672
754,Zooplankton,zooplankton,6,96,Clavularia sp.,octocoral,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,6860
754,Zooplankton,zooplankton,6,92,Aglaophenia latirostris,hydroid,5,1,4,4,1,436; 435,,low,pools,NA,yes,NA,6496
754,Zooplankton,zooplankton,6,635,Celleporella hyalina,bryozoan,1,1,3,13,1,436,,all,pools,NA,NA,NA,1131
754,Zooplankton,zooplankton,6,130,Bugula neritina,bryozoan,1,1,4,3,1,436; 435,,low,pools,NA,yes,NA,11322
754,Zooplankton,zooplankton,6,181,Diplosoma listerianum,tunicate,1,1,3,13,1,436,,all,pools,NA,NA,NA,1105
754,Zooplankton,zooplankton,6,107,Metridium senile,anemone,1,1,3,13,1,436,,all,pools,NA,NA,NA,1508
754,Zooplankton,zooplankton,6,106,Urticina lofotensis,anemone,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4557
754,Zooplankton,zooplankton,6,135,Celleporina robertsoniae,bryozoan,1,1,4,3,1,436; 435,,low,pools,NA,yes,NA,11329
754,Zooplankton,zooplankton,6,631,Alcyonidium parasiticum,bryozoan,1,1,3,13,1,436,,all,pools,NA,NA,NA,1129
754,Zooplankton,zooplankton,6,90,Abietinaria sp.,hydroid,5,1,3,13,1,436,,all,pools,NA,yes,NA,1096
754,Zooplankton,zooplankton,6,93,Kirchenpaueria plumularioides,hydroid,5,1,4,13,1,436,,all,pools,NA,NA,NA,1686
754,Zooplankton,zooplankton,6,767,Sarsia sp.,hydroid,5,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6580
754,Zooplankton,zooplankton,6,89,Xingyurella turgida,hydroid,5,1,4,13,1,436,,all,pools,NA,NA,NA,1680
754,Zooplankton,zooplankton,6,129,Bugula californica,bryozoan,1,1,3,13,1,436,,all,pools,NA,NA,NA,1512
754,Zooplankton,zooplankton,6,636,Dendrobeania lichenoides,bryozoan,1,1,3,13,1,436,,all,pools,NA,NA,NA,1132
754,Zooplankton,zooplankton,6,463,Balanus glandula,barnacle,1,1,3,13,1,436,,all,pools,NA,NA,NA,1125
754,Zooplankton,zooplankton,6,465,Balanus crenatus,barnacle,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4606
754,Zooplankton,zooplankton,6,466,Balanus trigonus,barnacle,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4634
754,Zooplankton,zooplankton,6,637,Ectopleura crocea,hydroid,5,1,3,13,1,436,,all,pools,NA,NA,NA,1314
754,Zooplankton,zooplankton,6,105,Urticina coriacea,anemone,1,1,4,13,1,436,,all,pools,NA,NA,NA,1704
754,Zooplankton,zooplankton,6,372,Chama arcana,clam,1,1,3,13,1,436,,all,pools,NA,NA,NA,1282
754,Zooplankton,zooplankton,6,676,Diopatra ornata,polychaete,1,1,3,6,1,435; 436,California,all,pools,NA,NA,NA,24850
754,Zooplankton,zooplankton,6,364,Lithophaga plumula,mussel,1,1,4,3,1,436; 435,,low,pools,NA,yes,NA,11315
754,Zooplankton,zooplankton,6,439,Pectinaria californiensis,polychaete,1,1,3,13,1,436,,all,both,NA,NA,NA,1310
754,Zooplankton,zooplankton,6,457,Chthamalus fissus,barnacle,1,1,3,13,1,436,,all,pools,NA,NA,NA,1123
754,Zooplankton,zooplankton,6,531,Petrolisthes cabrilloi,porcelain crab,1,1,4,13,1,436,,all,pools,NA,NA,NA,1743
754,Zooplankton,zooplankton,6,533,Pachycheles pubescens,porcelain crab,1,1,4,13,1,436,,all,pools,NA,NA,NA,1748
754,Zooplankton,zooplankton,6,758,small crustaceans,microorganism,6,1,4,4,1,none,,all,pools,no,yes,pure inference,10366
754,Zooplankton,zooplankton,6,74,Leucilla nuttingi,sponge,1,1,3,13,1,436,,all,pools,NA,NA,NA,1456
754,Zooplankton,zooplankton,6,900,Pycnoclavella stanleyi,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7700
754,Zooplankton,zooplankton,6,905,Chelyosoma productum,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7707
754,Zooplankton,zooplankton,6,386,Chaceia ovoidea,boring clam,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4816
754,Zooplankton,zooplankton,6,779,Myosoma spinosa,entoproct,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,6377
754,Zooplankton,zooplankton,6,1961,Mytilus trossulus,mussel,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6839
754,Zooplankton,zooplankton,6,941,Aequorea victoria,hydroid,5,1,4,4,1,436; 435,,low,pools,NA,yes,NA,6482
754,Zooplankton,zooplankton,6,942,Aequorea victoria,plankton,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,6993
754,Zooplankton,zooplankton,6,460,Membranobalanus orcutti,barnacle,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,4662
754,Zooplankton,zooplankton,6,511,Heptacarpus brevirostris,shrimp,1,1,3,13,1,436,,all,pools,NA,NA,NA,1570
754,Zooplankton,zooplankton,6,184,Eudistoma diaphanes,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7735
754,Zooplankton,zooplankton,6,902,Eudistoma molle,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7742
754,Zooplankton,zooplankton,6,904,Ritterella rubra,tunicate,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,7798
754,Zooplankton,zooplankton,6,175,Synoicum parfustis,tunicate,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7770
754,Zooplankton,zooplankton,6,847,Cryptosula pallasiana,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5236
754,Zooplankton,zooplankton,6,810,Cellaria mandibulata,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5124
754,Zooplankton,zooplankton,6,807,Cauloramphus californiensis,bryozoan,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,5019
754,Zooplankton,zooplankton,6,979,Cryptophyton goddardi,octocoral,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,6853
754,Zooplankton,zooplankton,6,982,Discophyton rudyi,octocoral,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,6867
754,Zooplankton,zooplankton,6,1972,Leukoma staminea,clam,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5712
754,Zooplankton,zooplankton,6,927,Sarsia sp.,plankton,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7042
754,Zooplankton,zooplankton,6,964,Orthopyxis everta,hydroid,5,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,6531
754,Zooplankton,zooplankton,6,140,Bowerbankia gracilis,bryozoan,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,5649
754,Zooplankton,zooplankton,6,801,Bugula pacifica,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,4956
754,Zooplankton,zooplankton,6,946,Halecium sp.,hydroid,5,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6601
754,Zooplankton,zooplankton,6,947,Halecium sp.,plankton,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,7056
754,Zooplankton,zooplankton,6,83,Garveia annulata,hydroid,5,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6503
754,Zooplankton,zooplankton,6,940,Aglaophenia inconspicua,hydroid,5,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6489
754,Zooplankton,zooplankton,6,469,Balanus aquila,barnacle,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4599
754,Zooplankton,zooplankton,6,470,Balanus nubilus,barnacle,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4613
754,Zooplankton,zooplankton,6,802,Bugula pugeti,bryozoan,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4963
754,Zooplankton,zooplankton,6,804,Callopora corniculifera,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5005
754,Zooplankton,zooplankton,6,965,Orthopyxis integra,hydroid,5,1,4,4,1,436; 435,,low,pools,NA,yes,NA,6538
754,Zooplankton,zooplankton,6,921,Coryne eximia,hydroid,5,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6559
754,Zooplankton,zooplankton,6,925,Coryne sp.,hydroid,5,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6566
754,Zooplankton,zooplankton,6,786,Crisia maxima,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5201
754,Zooplankton,zooplankton,6,788,Crisia serrulata,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5215
754,Zooplankton,zooplankton,6,815,Dendrobeania curvirostrata,bryozoan,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,4984
754,Zooplankton,zooplankton,6,792,Filicrisia franciscana,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5222
754,Zooplankton,zooplankton,6,139,Flustrellidra corniculata,bryozoan,1,1,3,13,1,436,,all,pools,NA,NA,NA,1521
754,Zooplankton,zooplankton,6,783,Flustrellidra spinifera,bryozoan,1,1,4,4,1,436; 435,,all,pools,NA,yes,NA,5299
754,Zooplankton,zooplankton,6,981,Alcyonium sp.,octocoral,1,1,4,4,1,436; 435,,low,pools,NA,yes,NA,6846
754,Zooplankton,zooplankton,6,2301,Hippothoa sp.,bryozoan,1,1,4,4,1,436; 435,,no data,pools,NA,yes,NA,5327
754,Zooplankton,zooplankton,6,910,Hydractinia armata,hydroid,5,1,4,4,1,436; 435,,all,pools,NA,yes,NA,6608
754,Zooplankton,zooplankton,6,35,Hymedesmia (Stylopus) arndti,sponge,1,1,4,4,1,436; 435,,very low,pools,NA,yes,NA,7511
