INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,link.ID,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,#
ZZ,375,Lasaea subviridis,bivalve,1,367,Mytilus edulis,bivalve,1,2,,6,,,MAH,,high,exposed,y,no,on byssal threads,773
ZZ,418,Octopus bimaculoides,octopus,1,403,Stenoplax conspicua,chiton,1,1,,6,,,MAH,,low,pools,y,yes,,774
ZZ,641,Teinostoma supravallatum,,1,403,Stenoplax conspicua,chiton,,,,,0,,,,,,,,,775
ZZ,,Pristes oblongus,,,403,Stenoplax conspicua,chiton,,,,,0,,,,,,,,,776
ZZ,401,Stenoplax heathiana,chiton,1,664,Plocamium violacium,algae,1,3,,3,,,178,,middle,both,n,yes,,777
ZZ,401,Stenoplax heathiana,chiton,1,742,Gigartina canaliculata,algae,1,3,,3,,,178,,middle,both,n,yes,,778
ZZ,401,Stenoplax heathiana,chiton,1,661,Polysiphonia sp.,algae,1,3,,3,,,178,,middle,both,n,yes,,779
ZZ,401,Stenoplax heathiana,chiton,1,601,Ulva sp.,algae,1,3,,3,,,178,,middle,both,n,yes,,780
ZZ,401,Stenoplax heathiana,chiton,1,766,Rhodymenia lobata,algae,1,3,,3,,,178,,middle,both,n,yes,,781
ZZ,401,Stenoplax heathiana,chiton,1,642,fish eggs,gametes,1,3,,3,,,RIZ Lit Search: 178,,middle,both,n,yes,,782
ZZ,401,Stenoplax heathiana,chiton,1,743,Gigartina non-canaliculata,algae,1,3,,3,,,178,,middle,both,n,yes,,783
ZZ,401,Stenoplax heathiana,chiton,1,613,Corallina chilensis,coralline algae,1,3,,3,,,178,,middle,both,n,yes,,784
ZZ,401,Stenoplax heathiana,chiton,1,607,Phyllospadix torreyi,sea grass,1,3,,3,,,178,,middle,both,n,yes,,785
ZZ,401,Stenoplax heathiana,chiton,1,608,Phyllospadix scouleri,angiosperm,1,3,,3,,,178,,middle,both,n,yes,,786
,,,,,,,,,,,,,,,,,,,,,787
ZZ,150,Pisaster ochraceus,sea star,1,404,Tonicella lineata,chiton,1,1,,3,,,MAH,,low,both,y,yes,,788
ZZ,149,Leptasterias hexactis,sea star,1,404,Tonicella lineata,chiton,1,1,,3,,,MAH,,low,both,y,yes,,789
ZZ,405,Cyanoplax hartwegii,chiton,1,652,Sylvetia sp.,algae,1,3,,3,,,MAH,,high,pools,y,yes,nocturnal,790
ZZ,405,Cyanoplax hartwegii,chiton,1,653,Hildenbrandia sp.,algae,1,3,,3,,,MAH,,high,pools,y,yes,nocturnal,791
ZZ,405,Cyanoplax hartwegii,chiton,1,654,Mastocarpus sp.,algae,1,3,,3,,,MAH,,high,pools,y,yes,nocturnal,792
ZZ,405,Cyanoplax hartwegii,chiton,1,640,Endocladia muricata,algae,1,3,,6,,,MAH,,high,pools,y,yes,nocturnal,793
ZZ,405,Cyanoplax hartwegii,chiton,1,656,Cladophora columbiana,algae,1,3,,6,,,MAH,,high,pools,y,yes,nocturnal,794
ZZ,409,Nuttallina californica,chiton,1,656,Cladophora columbiana,algae,1,3,,3,,,MAH,,middle,exposed,y,yes,,795
ZZ,409,Nuttallina californica,chiton,1,640,Endocladia muricata,algae,1,3,,3,,,MAH,,middle,exposed,y,yes,,796
ZZ,409,Nuttallina californica,chiton,1,655,Gelidium sp.,algae,1,3,,3,,,MAH,,middle,exposed,y,yes,,797
ZZ,640,Endocladia muricata,algae,1,409,Nuttallina californica,chiton,1,2,,3,,,MAH,,middle,exposed,y,NA,,798
ZZ,661,Polysiphonia sp.,algae,1,409,Nuttallina californica,chiton,1,2,,3,,,MAH,,middle,exposed,y,NA,,799
ZZ,656,Cladophora columbiana,algae,1,409,Nuttallina californica,chiton,1,2,,6,,,MAH,,middle,exposed,y,NA,,800
ZZ,613,Corallina chilensis,algae,1,409,Nuttallina californica,chiton,1,2,,6,,,MAH,,middle,exposed,y,NA,,801
,614,Corallina vancouveriensis,algae,1,409,Nuttallina californica,chiton,1,2,,6,,,,,,,,,,802
ZZ,411,Mopalia muscosa,chiton,1,659,Mastocarpus papillatus,,1,2,,3,,,MAH,,middle,both,y,yes,,803
ZZ,411,Mopalia muscosa,chiton,1,640,Endocladia muricata,algae,1,2,,3,,,MAH,,middle,both,y,yes,,804
ZZ,411,Mopalia muscosa,chiton,1,656,Cladophora columbiana,,1,2,,3,,,MAH,,middle,both,y,yes,,805
ZZ,NA,Cyanoplax dentiens,,,,Nuttallina californica,,WHAT IS THIS RECHECK MAH,,,,,,,,,,,,,806
ZZ,660,Larus occidentalis,bird,1,409,Nuttallina californica,chiton,1,1,,3,,,MAH,,middle,both,y,yes,,807
ZZ,662,Nexilis epichitonius,flatworm,1,413,Mopalia hindsii,chiton,1,9,,3,,,MAH,,middle,exposed,y,NA,WHAT DIS,808
ZZ,413,Mopalia hindsii,chiton,1,38,Myxilla incrustans,sponge,1,3,,7,,,3,,low,exposed,n,yes,make sure doesn't link to what sponge is epibiotic on (bivalves),809
ZZ,417,Cryptochiton stelleri,chiton,1,659,Mastocarpus papillatus,algae,1,3,,3,,,MAH,,low,pools,y,yes,,810
ZZ,417,Cryptochiton stelleri,chiton,1,663,Mazzaella laminarioides,algae,1,3,,6,,,MAH,,low,pools,y,yes,,811
ZZ,417,Cryptochiton stelleri,chiton,1,646,Mazzaella splendens,algae,1,3,,6,,,MAH,,low,pools,y,yes,,812
ZZ,417,Cryptochiton stelleri,chiton,1,664,Plocamium violacium,algae,1,3,,6,,,MAH,,low,pools,y,yes,reported as Plocamium sp.,813
ZZ,417,Cryptochiton stelleri,chiton,1,601,Ulva sp.,algae,1,3,,3,,,MAH,,low,pools,y,yes,,814
ZZ,417,Cryptochiton stelleri,chiton,1,587,Macrocystis pyrifera,algae,1,3,,6,,,MAH,,low,pools,y,yes,,815
ZZ,417,Cryptochiton stelleri,chiton,1,624,Laminaria sp.,algae,1,3,,3,,,MAH,,low,pools,y,yes,,816
ZZ,424,Arctonoe vittata,polychaete,1,417,Cryptochiton stelleri,chiton,1,9,,3,,,MAH,,low,pools,y,yes,,817
ZZ,565,Opisthopus transversus,true crab,1,417,Cryptochiton stelleri,chiton,1,9,,3,,,MAH,,low,pools,y,yes,,818
ZZ,418,Octopus bimaculoides,octopus,1,,CRUSTACEANS???,,1,1,,,,,MAH,,low,pools,y,yes,,819
ZZ,418,Octopus bimaculoides,octopus,1,213,Notoacmea inessa,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,820
,418,Octopus bimaculoides,octopus,1,214,Notoacmea paleacea,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,821
ZZ,418,Octopus bimaculoides,octopus,1,229,Haliotis cracherodi,snail,1,1,,3,,,MAH,,low,pools,y,yes,,822
ZZ,418,Octopus bimaculoides,octopus,1,294,Olivella biplicata,snail,1,1,,3,,,MAH,,low,pools,y,yes,,823
ZZ,418,Octopus bimaculoides,octopus,1,237,Tegula funebralis,snail,1,1,,3,,,MAH,,low,pools,y,yes,,824
ZZ,418,Octopus bimaculoides,octopus,1,239,Tegula gallina,snail,1,1,,3,,,MAH,,low,pools,y,yes,,825
ZZ,418,Octopus bimaculoides,octopus,1,NA,Protothaca staminea,bivalve,1,1,,3,5,,MAH,,low,pools,y,yes,,826
ZZ,418,Octopus bimaculoides,octopus,1,524,Pagurus samuelis,hermit crab,1,1,,6,,,MAH,,low,pools,y,yes,,827
ZZ,418,Octopus bimaculoides,octopus,1,525,Pagurus hirsutiusculus,hermit crab,1,1,,6,,,MAH,,low,pools,y,yes,,828
ZZ,418,Octopus bimaculoides,octopus,1,526,Pagurus hemphilli,hermit crab,1,1,,6,,,MAH,,low,pools,y,yes,,829
ZZ,418,Octopus bimaculoides,octopus,1,527,Pagurus granosimanus,hermit crab,1,1,,6,,,MAH,,low,pools,y,yes,,830
ZZ,418,Octopus bimaculoides,octopus,1,367,Mytilus edulis,bivalve,1,1,,3,,,MAH,,low,pools,y,yes,,831
ZZ,418,Octopus bimaculoides,octopus,1,3,Hypsoblennius gilberti,fish,1,1,,3,,,MAH,,low,pools,y,yes,,832
ZZ,418,Octopus bimaculoides,octopus,1,747,Hypsoblennius gentilis,fish,1,1,,3,,,MAH,,low,pools,y,yes,,833
ZZ,418,Octopus bimaculoides,octopus,1,287,Kelletia kelletii,snail,1,1,,3,,,MAH,,low,pools,y,yes,,834
ZZ,418,Octopus bimaculoides,octopus,1,235,Norrisia norrisii,,1,1,,3,,,MAH,,low,pools,y,yes,,835
ZZ,418,Octopus bimaculoides,octopus,1,244,Megastrea undosa,,1,1,,3,,,MAH,,low,pools,y,yes,,836
ZZ,418,Octopus bimaculoides,octopus,1,197,Lottia asmi,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,837
ZZ,418,Octopus bimaculoides,octopus,1,198,Lottia austrodigitalis,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,838
ZZ,418,Octopus bimaculoides,octopus,1,199,Lottia digitalis,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,839
ZZ,418,Octopus bimaculoides,octopus,1,200,Lottia fenestrata,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,840
ZZ,418,Octopus bimaculoides,octopus,1,201,Lottia gigantea,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,841
ZZ,418,Octopus bimaculoides,octopus,1,202,Lottia instabilis,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,842
ZZ,418,Octopus bimaculoides,octopus,1,203,Lottia limatula,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,843
ZZ,418,Octopus bimaculoides,octopus,1,204,Lottia ochracea,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,844
ZZ,418,Octopus bimaculoides,octopus,1,205,Lottia strigatella,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,845
ZZ,418,Octopus bimaculoides,octopus,1,206,Lottia strigatella,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,846
ZZ,418,Octopus bimaculoides,octopus,1,207,Lottia paradigitalis,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,847
ZZ,418,Octopus bimaculoides,octopus,1,208,Lottia pelta,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,848
ZZ,418,Octopus bimaculoides,octopus,1,209,Lottia persona,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,849
ZZ,418,Octopus bimaculoides,octopus,1,210,Lottia scabra,limpet,1,1,,6,,,MAH,,low,pools,y,yes,,850
ZZ,418,Octopus bimaculoides,octopus,1,211,Lottia sp.,limpet,1,1,,3,,,MAH,,low,pools,y,yes,,851
ZZ,665,Dicyema sullivani,metazoan,6,418,Octopus bimaculoides,cephalopod,1,7,,3,,,MAH,,low,pools,y,NA,,852
ZZ,666,Dicyemennea californica,metazoan,6,418,Octopus bimaculoides,cephalopod,1,7,,3,,,MAH,,low,pools,y,NA,,853
ZZ,667,Dicyemmenea adscita,metazoan,6,419,Octopus rufescens,cephalopod,1,7,,3,,,MAH,,low,pools,y,NA,,854
ZZ,668,Dicyema balamuthi,metazoan,6,419,Octopus rufescens,cephalopod,1,7,,3,,,MAH,,low,pools,y,NA,,855
ZZ,669,Conocyema adminicula,metazoan,6,419,Octopus rufescens,cephalopod,1,7,,3,,,MAH,,low,pools,y,NA,,856
ZZ,670,Dicyemennea brevicephala,metazoan,6,419,Octopus rufescens,cephalopod,1,7,,3,,,MAH,,low,pools,y,NA,,857
ZZ,671,Dicyema apollyoni,metazoan,6,419,Octopus rufescens,cephalopod,1,7,,3,,,MAH,,low,pools,y,NA,,858
ZZ,NA,Paralabrax sp.,fish,1,419,Octopus rufescens,cephalopod,1,1,,3,,,MAH,,low,pools,y,yes,,859
ZZ,NA,Sebastes sp.,fish,1,419,Octopus rufescens,cephalopod,1,1,,3,,,MAH,,low,pools,y,yes,,860
ZZ,422,Arctonoe fragilis,polychaete,1,672,Leptasterias aequalis,,1,10,,3,,,MAH,,middle,both,y,NA,,861
ZZ,422,Arctonoe fragilis,polychaete,1,149,Leptasterias hexactis,,1,10,,3,,,MAH,,middle,both,y,NA,,862
ZZ,422,Arctonoe fragilis,polychaete,1,60,Orthasterias koehleri,,1,10,,3,,,MAH,,low,both,y,NA,,863
ZZ,422,Arctonoe fragilis,polychaete,1,146,Solaster dawsonii,sea star,1,10,,3,,,MAH,,low,both,y,NA,,864
ZZ,422,Arctonoe fragilis,polychaete,1,150,Pisaster ochraceus,sea star,1,10,,3,,,MAH,,low,both,y,NA,,865
ZZ,423,Arctonoe pulchra,polychaete,1,417,Cryptochiton stelleri,,1,10,,3,,,MAH,,low,both,y,NA,,866
ZZ,423,Arctonoe pulchra,polychaete,1,193,Megathura crenulata,,1,10,,3,,,MAH,,low,both,y,NA,,867
ZZ,423,Arctonoe pulchra,polychaete,1,159,Parastichopus californicus,,1,10,,3,,,MAH,,low,both,y,NA,,868
ZZ,423,Arctonoe pulchra,polychaete,1,673,Apostichopus parvimensis,,1,10,,3,,,MAH,,low,both,y,NA,,869
ZZ,423,Arctonoe pulchra,polychaete,1,NA,Loimia montagui,,1,10,,3,,,MAH,,low,both,y,NA,,870
ZZ,425,Halosydna brevisetosa,polychaete,1,NA,Pista pacifica,polychaete,1,10,,3,,,MAH,,low,both,y,NA,,871
ZZ,425,Halosydna brevisetosa,polychaete,1,438,Pista elongata,polychaete,1,10,,3,,,MAH,,low,both,y,NA,,872
ZZ,425,Halosydna brevisetosa,polychaete,1,440,Thelepus crispus,,1,10,,3,,,MAH,,low,both,y,NA,,873
ZZ,425,Halosydna brevisetosa,polychaete,1,NA,Neoamphitrite robusta,,1,10,,3,,,MAH,,low,both,y,NA,,874
ZZ,425,Halosydna brevisetosa,polychaete,1,NA,Loimia montagui,,1,10,,3,,,MAH,,low,both,y,NA,,875
ZZ,425,Halosydna brevisetosa,polychaete,1,430,Platynereis bicanaliculata,,1,10,,3,,,MAH,,low,both,y,NA,,876
ZZ,426,Harmothoe imbricata,polychaete,1,440,Thelepus crispus,,1,10,,3,,,MAH,,low,both,y,NA,,877
ZZ,426,Harmothoe imbricata,polychaete,1,NA,Neoamphitrite robusta,,1,10,,3,,,MAH,,low,both,y,NA,,878
ZZ,426,Harmothoe imbricata,polychaete,1,NA,Diopatra ornata,,1,10,,3,5,,MAH,,low,both,y,NA,,879
ZZ,428,Ophiodromus pugettensis,polychaete,1,144,Patiria miniata,,1,10,,3,,,MAH,,low,pools,y,NA,,880
ZZ,428,Ophiodromus pugettensis,polychaete,1,NA,Tubulipora spp. ,bryozoan,1?,1,,3,,,RIZ Lit Search: 20,,low,pools,n,unknown,copied from Patiria diet reports,881
ZZ,428,Ophiodromus pugettensis,polychaete,1,NA,Lytechinus anamesus,sea urchin,1,1,,3,5,,RIZ Lit Search: 21,,low,pools,n,unknown,copied from Patiria diet reports,882
ZZ,428,Ophiodromus pugettensis,polychaete,1,NA,Phaeophyta algae,algae,1?,3,,3,,,RIZ Lit Search: 23,,low,pools,n,unknown,copied from Patiria diet reports,883
ZZ,428,Ophiodromus pugettensis,polychaete,1,NA,Chlorophyta algae,algae,1,3,,3,,,RIZ Lit Search: 23,,low,pools,n,unknown,copied from Patiria diet reports,884
ZZ,428,Ophiodromus pugettensis,polychaete,1,170,Aplidium californicum,tunicate,1,1,,3,,,MAH,,middle,pools,y,unknown,copied from Patiria diet reports,885
ZZ,428,Ophiodromus pugettensis,polychaete,1,178,Euherdmania claviformis,tunicate,1,1,,3,,,MAH,,low,pools,y,unknown,copied from Patiria diet reports,886
ZZ,428,Ophiodromus pugettensis,polychaete,1,183,Archidistoma psammion,tunicate,1,1,,3,,,MAH,,low,pools,y,unknown,copied from Patiria diet reports,887
SML,95,Manania sp.,scyphozoan,1,NA,,,,,,,,,,,,,,,,888
DF,364,Lithophaga plumula,mussel,1,287,Kelletia kelletii,whelk,1,28,,3,,,RIZ Lit Search: 196,,low,,y,,,889
DF,279,Roperia poulsoni,snail,1,364,Lithophaga plumula,mussel,1,1,,3,,,RIZ Lit Search: 197,,low,pools,n,,,890
ZZ,703,Selenidium fauchaldi,gregarine,1,436,Phragmatopoma californica,polychaete,1,5,,3,,,MAH,,middle,exposed,y,NA,,891
ZZ,560,Pinnixa barnharti,pea crab,1,439,Pectinaria californiensis,,1,9,,3,,,MAH,,middle,exposed,y,NA,,892
ZZ,561,Pinnixa faba,pea crab,1,439,Pectinaria californiensis,,1,9,,3,,,MAH,,middle,exposed,y,NA,,893
ZZ,561,Pinnixa faba,pea crab,1,439,Pectinaria californiensis,,1,9,,3,,,MAH,,middle,exposed,y,NA,,894
ZZ,563,Pinnixa longipes,pea crab,1,440,Pectinaria californiensis,,1,9,,3,,,MAH,,middle,exposed,y,NA,,895
ZZ,564,Pinnixa tubicola,pea crab,1,441,Pectinaria californiensis,,1,9,,3,,,MAH,,middle,exposed,y,NA,,896
ZZ,425,Halosydna brevisetosa,polychaete,1,442,Pectinaria californiensis,,1,9,,3,,,MAH,,middle,exposed,y,NA,,897
ZZ,284,Nucella emarginata,snail,1,456,Chthamalus dalli,barnacle,1,1,,3,,,MAH,,high,exposed,y,y,,898
ZZ,150,Pisaster ochraceus,sea star,1,456,Chthamalus dalli,barnacle,1,1,,3,,,MAH,,high,exposed,y,y,,899
ZZ,704,Hemioniscus balani,isopod,1,456,Chthamalus dalli,barnacle,1,4,,3,,,MAH,,high,exposed,y,NA,,900
ZZ,705,Hemioniscus balani,isopod,2,457,Chthamalus fissus,barnacle,1,4,,3,,,MAH,,high,exposed,y,NA,,901
ZZ,284,Nucella emarginata,snail,1,457,Chthamalus fissus,barnacle,1,1,,3,,,MAH,,high,exposed,y,y,,902
ZZ,150,Pisaster ochraceus,sea star,1,457,Chthamalus fissus,barnacle,1,1,,3,,,MAH,,high,exposed,y,y,,903
ZZ,284,Nucella emarginata,snail,1,458,Tetraclita rubescens,barnacle,1,1,,3,,,MAH,,middle,exposed,y,y,,904
ZZ,150,Pisaster ochraceus,sea star,1,458,Tetraclita rubescens,barnacle,1,1,,3,,,MAH,,middle,exposed,y,y,,905
ZZ,284,Nucella emarginata,snail,1,463,Balanus glandula,barnacle,1,1,,3,,,MAH,,high,exposed,y,y,,906
ZZ,150,Pisaster ochraceus,sea star,1,463,Balanus glandula,barnacle,1,1,,3,,,,,,,,,,907
ZZ,149,Leptasterias hexactis,sea star,1,463,Balanus glandula,barnacle,1,1,,3,,,,,,,,,,908
ZZ,,limpets,limpet,,464,Balanus glandula,barnacle,4,1,,3,,,,,,,,,,909
ZZ,,limpets,limpet,,464,Balanus glandula,barnacle,4,1,,3,,,,,,,,,,910
ZZ,,limpets,limpet,,464,Balanus glandula,barnacle,4,1,,3,,,,,,,,,,911
ZZ,,limpets,limpet,,464,Balanus glandula,barnacle,5,1,,3,,,,,,,,,,912
ZZ,,limpets,limpet,,464,Balanus glandula,barnacle,5,1,,3,,,,,,,,,,913
ZZ,,limpets,limpet,,464,Balanus glandula,barnacle,5,1,,3,,,,,,,,,,914
ZZ,,limpets,limpet,,464,Balanus glandula,barnacle,5,1,,3,,,,,,,,,,915
ZZ,112,Imogine tripartitus,flatworm,1,467,Paraconcavus pacificus,barnacle,1,1,,3,,,MAH,,low,exposed,y,y,,916
ZZ,707,Pleioplana inquieta,flatworm,1,467,Paraconcavus pacificus,barnacle,1,1,,3,,,MAH,,low,exposed,y,y,,917
ZZ,472,Heterosaccus californicus,rhizocephalan,1,545,Loxorhynchus grandis,true crab,1,4,,3,,,MAH,,low,pools,y,NA,,918
ZZ,472,Heterosaccus californicus,rhizocephalan,1,546,Loxorhynchus crispatus,true crab,1,4,,3,,,MAH,,low,pools,y,NA,,919
ZZ,472,Heterosaccus californicus,rhizocephalan,1,539,Pugettia producta,true crab,1,4,,3,,,MAH,,low,pools,y,NA,,920
ZZ,472,Heterosaccus californicus,rhizocephalan,1,538,Taleipus nuttallii,true crab,1,4,,3,,,MAH,,low,pools,y,NA,,921
ZZ,473,Peltogasterella gracilis,rhizocephalan,1,524,Pagurus samuelis,hermit crab,1,4,,3,,,MAH,,low,pools,y,NA,,922
ZZ,473,Peltogasterella gracilis,rhizocephalan,1,525,Pagurus hirsutiusculus,hermit crab,1,4,,3,,,MAH,,low,pools,y,NA,,923
ZZ,473,Peltogasterella gracilis,rhizocephalan,1,526,Pagurus hemphilli,hermit crab,1,4,,3,,,MAH,,low,pools,y,NA,,924
ZZ,473,Peltogasterella gracilis,rhizocephalan,1,527,Pagurus granosimanus,hermit crab,1,4,,3,,,MAH,,low,pools,y,NA,,925
ZZ,474,Lernaeodiscus porcellanae,rhizocephalan,1,531,Petrolisthes cabrilloi,porcelain crab,1,4,,3,,,MAH,,low,pools,y,NA,,926
ZZ,2,Gibbonsia elegans,fish,1,475,Cirolana harfordi,isopod,1,1,,3,,,MAH,,middle,exposed,y,y,,927
ZZ,706,Apodichthys fucorum,fish,1,475,Cirolana harfordi,isopod,1,1,,3,,,MAH,,middle,exposed,y,y,,928
ZZ,6,Micrometrus minimus,fish,1,475,Cirolana harfordi,isopod,1,1,,3,,,MAH,,middle,exposed,y,y,,929
ZZ,484,Schizobopyrina striata,isopod,1,517,Hippolyte californiensis,shrimp,1,6,,3,,,MAH,,low,pools,y,NA,,930
ZZ,485,Aborobopyrus muguensis,isopod,1,535,Pachycheles rudis,porcelain crab,1,6,,3,,,MAH,,low,pools,y,NA,,931
ZZ,707,Hexagrammos decagrammus,fish,1,488,Idotea stenops,isopod, ,1,,3,,,MAH,,low,pools,y,y,,932
ZZ,1,Gibbonsia metzi,fish,,489,Idotea aculeata,isopod,1,1,,3,,,MAH,,low,pools,y,y,,933
ZZ,6,Micrometrus minimus,fish,,490,Idotea wosnesenskii,isopod,1,1,,3,,,MAH,,low,pools,y,y,,934
ZZ,1,Gibbonsia metzi,fish,,489,Idotea aculeata,isopod,1,1,,3,,,MAH,,low,pools,y,y,,935
ZZ,6,Micrometrus minimus,fish,,490,Idotea wosnesenskii,isopod,1,1,,3,,,MAH,,low,pools,y,y,,936
ZZ,507,Alpheus clamator,shrimp,1,NA,Clevelandia ios,fish,1,1,,3,5,,MAH,,low,pools,y,y,,937
ZZ,507,Alpheus clamator,shrimp,1,NA,Gillichthys mirabilis,fish,4,1,,3,5,,MAH,,low,pools,y,y,,938
ZZ,708,Podiceps nigricollis,bird,1,517,Hippolyte californiensis,shrimp,1,1,,3,5,,MAH,,low,pools,y,y,,939
ZZ,709,Bopyrina striata,isopod,1,517,Hippolyte californiensis,shrimp,1,6,,3,5,,MAH,,low,pools,y,y,,940
ZZ,524,Pagurus samuelis,hermit crab,1,587,Macrocystis pyrifera,,1,3,,3,,,MAH,,all,pools,y,y,,941
ZZ,524,Pagurus samuelis,hermit crab,1,650,Pelvetiopsis limitata,,1,3,,3,,,MAH,,all,pools,y,y,,942
ZZ,710,Rhacochilus vacca,fish,1,524,Pagurus samuelis,hermit crab,1,1,,3,,,MAH,,all,pools,y,y,,943
ZZ,NA,Semicossyphus pulcher,fish,1,524,Pagurus samuelis,hermit crab,1,1,,3,5,,MAH,,all,pools,y,y,,944
ZZ,2,Gibbonsia elegans,fish,1,524,Pagurus samuelis,hermit crab,1,1,,3,,,MAH,,all,pools,y,y,,945
ZZ,1,Gibbonsia metzi,fish,1,524,Pagurus samuelis,hermit crab,1,1,,3,,,MAH,,all,pools,y,y,,946
ZZ,527,Pagurus granosimanus,hermit crab,1,650,Pelvetiopsis limitata,algae,1,3,,3,,,MAH,,all,pools, ,y,,947
ZZ,710,Rhacochilus vacca,fish,1,527,Pagurus granosimanus,hermit crab,1,1,2,10,,,NA,,all,pools,y,y,,948
ZZ,NA,Semicossyphus pulcher,fish,1,527,Pagurus granosimanus,hermit crab,1,1,2,10,5,,NA,,all,pools,y,y,,949
ZZ,2,Gibbonsia elegans,fish,1,527,Pagurus granosimanus,hermit crab,1,1,2,10,,,NA,,all,pools,y,y,,950
ZZ,1,Gibbonsia metzi,fish,1,527,Pagurus granosimanus,hermit crab,1,1,2,10,,,NA,,all,pools,y,y,,951
ZZ,710,Rhacochilus vacca,fish,1,525,Pagurus hirsutiusculus,hermit crab,1,1,2,10,,,NA,,all,pools,y,y,,952
ZZ,NA,Semicossyphus pulcher,fish,1,525,Pagurus hirsutiusculus,hermit crab,1,1,2,10,5,,NA,,all,pools,y,y,,953
ZZ,2,Gibbonsia elegans,fish,1,525,Pagurus hirsutiusculus,hermit crab,1,1,2,10,,,NA,,all,pools,y,y,,954
ZZ,1,Gibbonsia metzi,fish,1,525,Pagurus hirsutiusculus,hermit crab,1,1,2,10,,,NA,,all,pools,y,y,,955
ZZ,534,Aborobopyrus oviformis,isopod,1,533,Pachycheles pubescens,porcelain crab,1,6,,3,,,MAH,,low,pools,y,NA,,956
ZZ,539,Pugettia producta,true crab,1,587,Macrocystis pyrifera,algae,1,3,,3,,,MAH,,low,pools,y,y,,957
ZZ,539,Pugettia producta,true crab,1,617,Egregia menziesii,algae,1,3,,3,,,MAH,,low,pools,y,y,,958
ZZ,539,Pugettia producta,true crab,1,648,Pterygophora sp.,algae,1,3,,3,,,MAH,,low,pools,y,y,,959
ZZ,711,Carcinonemertes epialti,nemertean,1,539,Pugettia producta,true crab,1,23,,3,,,MAH,,low,pools,y,NA,,960
ZZ,472,Heterosaccus californicus,barnacle,1,539,Pugettia producta,true crab,1,4,,3,,,MAH,,low,pools,y,NA,,961
ZZ,1,Gibbonsia metzi,fish,1,541,Pugettia richii,true crab,1,1,,3,,,MAH,,low,pools,y,y,,962
ZZ,15,Clinocottus analis,fish,1,541,Pugettia richii,true crab,1,1,,3,,,MAH,,low,pools,y,y,,963
ZZ,1,Gibbonsia metzi,fish,1,542,Pugettia dalli,true crab,1,1,2,10,,,MAH,,low,pools,y,y,,964
ZZ,15,Clinocottus analis,fish,1,542,Pugettia dalli,true crab,1,1,2,10,,,MAH,,low,pools,y,y,,965
ZZ,543,Minimus foliatus,true crab,1,587,Macrocystis pyrifera,algae,1,1,,3,,,MAH,,low,pools,y,y,,966
ZZ,1,Gibbonsia metzi,fish,1,543,Minimus foliatus,true crab,1,1,,3,,,MAH,,very low,pools,y,y,,967
ZZ,NA,Scorpaenichthys marmoratus,fish,1,546,Loxorhynchus crispatus,true crab,1,1,,3,5,,MAH,,very low,pools,y,y,,968
ZZ,NA,Cheilotrema saturnum,fish,1,546,Loxorhynchus crispatus,true crab,1,1,,3,5,,MAH,,low,pools,y,y,,969
ZZ,549,Cancer antennarius,true crab,1,524,Pagurus samuelis,hermit crab,1,1,,3,,,MAH,,low,pools,y,n,,970
ZZ,549,Cancer antennarius,true crab,1,525,Pagurus hirsutiusculus,hermit crab,1,1,,3,,,MAH,,low,pools,y,n,,971
ZZ,549,Cancer antennarius,true crab,1,526,Pagurus hemphilli,hermit crab,1,1,,3,,,MAH,,low,pools,y,n,,972
ZZ,549,Cancer antennarius,true crab,1,527,Pagurus granosimanus,hermit crab,1,1,,3,,,MAH,,low,pools,y,n,,973
ZZ,712,Homo sapiens,hoomans,1,549,Cancer antennarius,true crab,1,1,,3,,,MAH,,low,pools,y,n,,974
ZZ,711,Carcinonemertes epialti,nemertean,1,549,Cancer antennarius,true crab,1,23,,3,,,MAH,,low,pools,y,NA,,975
ZZ,712,Homo sapiens,hoomans,1,550,Cancer anthonyi,true crab,1,1,,3,5,,MAH,,low,pools,y,n,,976
ZZ,NA,Scorpaena guttata,fish,1,554,Cancer productus,true crab,4,1,,3,5,,MAH,,low,pools,y,y,,977
ZZ,NA,Paralabrax nebulifer,fish,1,554,Cancer productus,true crab,4,1,,3,5,,MAH,,low,pools,y,y,,978
ZZ,NA,Paralabrax clathratus,fish,1,554,Cancer productus,true crab,4,1,,3,5,,MAH,,low,pools,y,y,,979
